Item,Data Element,Type,Max Length,Format,Description,Definition,File,Min_Date,Max_Date,Record_Type,pandas_dtype,polars_dtype
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04,,
04,Pool Indicator,Character,1,,,Identifies the Issue Type of the pool. Value is “H”.,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing
of pool types.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04,,
06,Property Type,Numeric,1,,,"The type of property:
1 = Single Family
2 = Condominium
3 = Manufactured Housing
4 = Planned Unit Development
9 = Not Available",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04,,
07,Number of Participations,Numeric,5,,,"The number of participations in the pool associated with a
loan that has the Property Type value.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04,,
08,UPB of Participations,Numeric,14,11.2,,"The total Unpaid Principal Balance (UPB) of the
participations in the pool associated with a loan that has the
Property Type value.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04,,
09,UPB of Participations as % of Pool UPB,Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a
loan that has the Property Type value, expressed as a
percentage of the Pool’s UPB. This UPB percentage is
calculated by dividing the total participation UPB of the given
condition (Property Type) by the Pool’s UPB.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04,,
10,UPB of Participations as % of Principal Limit of HECM Loans,Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a
loan that has the Property Type value, expressed as a
percentage of the total Principal Limit of the associated
HECM Loans. This UPB percentage is calculated by dividing
the total participation UPB of the given condition (Property
Type) by the total of the HECM Principal Limits for all the
loans associated with those Participations.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04,,
11,UPB of Participations as % of MCA of HECM Loans,Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a loan that has the Property Type value, expressed as a percentage of the total Maximum Claim Amount (MCA) of the associated HECM Loans. This UPB percentage is calculated by dividing the total participation UPB of the given condition (Property Type) by the total of the HECM MCAs for all the loans associated with those Participations.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04,,
12,HECM Loans UPB as % of Principal Limit of HECM Loans,Numeric,6,3.2,,"Total UPB of all HECM Loans that have the Property Type
value and are associated with a pool’s participations,
expressed as a percentage of the total Principal Limit of the
same HECM Loans. This UPB percentage is calculated by
dividing the total HECM Loan UPB for loans having a given
condition (Property Type) that are associated with a pool’s
participations by the total of the HECM Loan Principal Limits
for those same HECM loans.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04,,
13,HECM Loans UPB as % of MCA of HECM Loans,Numeric,6,3.2,,"Total UPB of all HECM Loans that have the Property Type
value and are associated with a pool’s participations,
expressed as a percentage of the total Maximum Claim
Amount (MCA) of the same HECM Loans. This UPB
percentage is calculated by dividing the total HECM Loan
UPB for loans having a given condition (Property Type) that
are associated with a pool’s participations by the total of the
HECM MCAs for those same HECM loans.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04,,
01,Record Type = 05,Character,2,,,Age of Youngest Borrower/Co-borrower Stratification,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05,,
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05,,
04,Pool Indicator,Character,1,,,Identifies the Issue Type of the pool. Value is “H”.,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing
of pool types.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05,,
06,Age of Youngest Borrower/Co- borrower,Numeric,2,,,"Age is computed from Birth Date, and is the age of the
youngest Borrower/Co-borrower who is at least 62 years old:
1 = Age is 62-65
2 = Age is 66-70
3 = Age is 71-75
4 = Age is 76-80
5 = Age is 81-85
6 = Age is 86-90
7 = Age is 91-95
8 = Age is 96-100
9 = Age is 100 +
10 = Not Available",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05,,
07,Number of Participations,Numeric,5,,,"The number of participations in the pool associated with a
loan that has a youngest borrower/co-borrower with an age in
the borrower/co-borrower grouping.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05,,
08,UPB of Participations,Numeric,14,11.2,,"The total Unpaid Principal Balance (UPB) of the
participations in the pool associated with a loan that has a
youngest borrower/co-borrower with an age in the
borrower/co-borrower grouping.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05,,
09,UPB of Participations as % of Pool UPB,Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a loan that has a youngest borrower/co-borrower with an age in the borrower/co-borrower grouping, expressed as a percentage of the Pool’s UPB. This UPB percentage is calculated by dividing the total participation UPB of the given condition (youngest borrower/co-borrower age group) by the Pool’s UPB.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05,,
10,UPB of Participations as % of Principal Limit of HECM Loans,Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a
loan that has a youngest borrower/co-borrower with an age in
the borrower/co-borrower grouping, expressed as a percentage
of the total Principal Limit of the associated HECM Loans.
This UPB percentage is calculated by dividing the total
participation UPB of the given condition (youngest
borrower/co-borrower age group) by the total of the HECM
Principal Limits for all the loans associated with those
Participations.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05,,
11,UPB of Participations as % of MCA of HECM Loans,Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a
loan that has a youngest borrower/co-borrower with an age in
the borrower/co-borrower grouping, expressed as a percentage
of the total Maximum Claim Amount (MCA) of the associated
HECM Loans. This UPB percentage is calculated by dividing
the total participation UPB of the given condition (youngest
borrower/co-borrower age group) by the total of the HECM
MCAs for all the loans associated with those Participations.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05,,
12,HECM Loans UPB as % of Principal Limit of HECM Loans,Numeric,6,3.2,,"Total UPB of all HECM Loans that have a youngest
borrower/co-borrower with an age in the borrower/co-
borrower grouping and are associated with a pool’s
participations, expressed as a percentage of the total Principal
Limit of the same HECM Loans. This UPB percentage is
calculated by dividing the total HECM Loan UPB for loans
having a given condition (youngest borrower/co-borrower age
group) that are associated with a pool’s participations by the
total of the HECM Loan Principal Limits for those same
HECM loans.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05,,
13,HECM Loans UPB as % of MCA of HECM Loans,Numeric,6,3.2,,"Total UPB of all HECM Loans that have a youngest
borrower/co-borrower with an age in the borrower/co-",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05,,
01,Record Type = 06,Character,2,,,"Age of Youngest Eligible Non-Borrowing Spouse
Stratification",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06,,
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06,,
04,Pool Indicator,Character,1,,,Identifies the Issue Type of the pool. Value is “H”.,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing
of pool types.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06,,
06,Age of Youngest Eligible Non- Borrowing Spouse,Numeric,2,,,"Age is computed from Birth Date and is the age of the
youngest eligible Non-Borrowing Spouse (if any):
1 = Age is under 40
2 = Age is 40-49
3 = Age is 50-59
4 = Age is 60-69
5 = Age is 70-79
6 = Age is 80+
9 = Not Available",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06,,
07,Number of Participations,Numeric,5,,,"The number of participations in the pool associated with a
loan that has an eligible non-borrowing spouse with an age in
the eligible non-borrowing spouse age grouping.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06,,
08,UPB of Participations,Numeric,14,11.2,,"The total Unpaid Principal Balance (UPB) of the
participations in the pool associated with a loan where the
youngest eligible non-borrowing spouse has an age in the
eligible non-borrowing spouse age grouping.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06,,
09,UPB of Participations as % of Pool UPB,Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a
loan where the youngest eligible non-borrowing spouse has an
age in the eligible non-borrowing spouse age grouping,
expressed as a percentage of the Pool’s UPB. This UPB
percentage is calculated by dividing the total participation",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06,,
10,UPB of Participations as % of Principal Limit of HECM Loans,Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a
loan where the youngest eligible non-borrowing spouse has an
age in the eligible non-borrowing spouse age grouping,
expressed as a percentage of the total Principal Limit of the
associated HECM Loans. This UPB percentage is calculated
by dividing the total participation UPB of the given condition
(youngest eligible non-borrowing spouse age group) by the
total of the HECM Principal Limits for all the loans associated
with those Participations.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06,,
11,UPB of Participations as % of MCA of HECM Loans,Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a
loan where the youngest eligible non-borrowing spouse has an
age in the eligible non-borrowing spouse age grouping,
expressed as a percentage of the total Maximum Claim
Amount (MCA) of the associated HECM Loans. This UPB
percentage is calculated by dividing the total participation
UPB of the given condition (youngest eligible non-borrowing
spouse age group) by the total of the HECM MCAs for all the
loans associated with those Participations.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06,,
12,HECM Loans UPB as % of Principal Limit of HECM Loans,Numeric,6,3.2,,"Total UPB of all HECM Loans where the youngest eligible
non-borrowing spouse has an age in the eligible non-
borrowing spouse age grouping and are associated with a
pool’s participations, expressed as a percentage of the total
Principal Limit of the same HECM Loans. This UPB
percentage is calculated by dividing the total HECM Loan
UPB for loans having a given condition (youngest eligible
non-borrowing spouse age group) that are associated with a
pool’s participations by the total of the HECM Loan Principal
Limits for those same HECM loans.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06,,
13,HECM Loans UPB as % of MCA of HECM Loans,Numeric,6,3.2,,"Total UPB of all HECM Loans where the youngest eligible
non-borrowing spouse has an age in the eligible non-
borrowing spouse age grouping and are associated with a
pool’s participations, expressed as a percentage of the total
Maximum Claim Amount (MCA) of the same HECM Loans.
This UPB percentage is calculated by dividing the total",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06,,
01,Record Type = 07,Character,2,,,"Metropolitan Statistical Area (MSA) Stratification for each
MSA applicable to the pool.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07,,
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07,,
04,Pool Indicator,Character,1,,,Identifies the Issue Type of the pool. Value is “H”.,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing
of pool types.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07,,
06,MSA,Numeric,5,,,"The MSA values and the MSA Not Available are provided.
Values are:
• the MSA value
• 99999 = MSA Not Available",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07,,
07,Number of Participations,Numeric,5,,,The number of participations in the pool for the MSA Value.,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07,,
08,UPB of Participations,Numeric,14,11.2,,"The total Unpaid Balance (UPB) of the participations in the
pool for the MSA Value.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07,,
09,UPB of Participations as % of Pool UPB,Numeric,6,3.2,,"Total UPB of the participations in the pool for the MSA value,
expressed as a percentage of the Pool’s UPB. This UPB",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07,,
01,Record Type = 08,Character,2,,,Property State Stratification,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08,,
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08,,
04,Pool Indicator,Character,1,,,Identifies the Issue Type of the pool. Values is H.,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing
of pool types.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08,,
06,State Code,Character,2,,,"The abbreviation of the state or territory where the loan
property exists. See Appendix 2 for a listing of state codes.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08,,
07,Number of Participations,Numeric,5,,,"The number of participations in the pool for the State Code
value.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08,,
08,Number of Participations for State as a % of Pool’s total Participation count,Numeric,6,3.2,,"The total number of Participations for the state expressed as a
percentage of the pool’s total participation count.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08,,
09,Original Principal Balance of Participations,Numeric,14,11.2,,"The sum of the Participation Original Principal Balance
amounts for all Participations in the pool associated with the
given State.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08,,
10,UPB of Participations,Numeric,14,11.2,,"The total Unpaid Balance (UPB) of the participations in the
pool for the State Code value.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08,,
11,UPB of Participations as % of Pool UPB,Numeric,6,3.2,,"Total UPB of the participations in the pool for the State Code
value, expressed as a percentage of the Pool’s UPB. This UPB
percentage is calculated by dividing the total participation
UPB of the given condition (State Code value) by the Pool’s
UPB.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08,,
01,Record Type = 09,Character,2,,,Loan Purpose Stratification,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09,,
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09,,
04,Pool Indicator,Character,1,,,Identifies the Issue Type of the pool. Value is “H”.,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing
of pool types.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09,,
06,Loan Purpose,Numeric,1,,,"Loan Purpose:
1 = HECM Traditional
2 = HECM Refinance
3 = HECM Purchase
9 = Not Available",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09,,
07,Number of Participations,Numeric,5,,,"The number of participations in the pool associated with a
loan that has the Loan Purpose value.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09,,
08,UPB of Participations,Numeric,14,11.2,,"The total Unpaid Principal Balance (UPB) of the
participations in the pool associated with a loan that has the
Loan Purpose value.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09,,
09,UPB of Participations as % of Pool UPB,Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a
loan that has the Loan Purpose value, expressed as a",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09,,
01,Record Type = 10,Character,2,,,HECM Saver Stratification,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10,,
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10,,
04,Pool Indicator,Character,1,,,Identifies the Issue Type of the pool. Value is “H”.,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing
of pool types.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10,,
06,HECM Saver,Character,1,,,"HECM Saver:
Y = Saver
N = Standard",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10,,
07,Number of Participations,Numeric,5,,,"The number of participations in the pool associated with a
loan that has the HECM Saver value.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10,,
08,UPB of Participations,Numeric,14,11.2,,"The total Unpaid Principal Balance (UPB) of the
participations in the pool associated with a loan that has the
HECM Saver value.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10,,
09,UPB of Participations as % of Pool UPB,Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a
loan that has the HECM Saver value, expressed as a
percentage of the Pool’s UPB. This UPB percentage is
calculated by dividing the total participation UPB of the given
condition (HECM Saver) by the Pool’s UPB.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10,,
01,Record Type = 11,Character,2,,,"Low and Moderate Borrower Income Stratification. Pools
with Low and Moderate Borrower Income characteristics
based on Federal Financial Institutions Examination Council
(FFIEC) data. This record includes participations in pools
issued January 2012 and thereafter. Not populated/provided
for new issuance disclosures.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11,,
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11,,
04,Pool Indicator,Character,1,,,Identifies the Issue Type of the pool. Value is “H”.,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing
of pool types.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11,,
06,Low and Moderate Borrower Income,Character,1,,,"Values are:
Y = Borrower Income is Less than 80% of the FFIEC Median
Family Income (MFI)
N = Borrower Income is Greater than or Equal to 80% of the
FFIEC Median Family Income (MFI)
9 = Not available",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11,,
07,Number of Participations,Numeric,5,,,"The number of participations in the pool associated with a
loan that has the Low and Moderate Borrower Income value.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11,,
08,UPB of Participations,Numeric,14,11.2,,"The total Unpaid Principal Balance (UPB) of the
participations in the pool associated with a loan that has the
Low and Moderate Borrower Income value.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11,,
09,UPB of Participations as % of Pool UPB,Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a
loan that has the Low and Moderate Borrower Income value,
expressed as a percentage of the Pool’s UPB. This UPB
percentage is calculated by dividing the total participation
UPB of the given condition (Low and Moderate Borrower
Income) by the Pool’s UPB.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11,,
01,Record Type = 12,Character,2,,,Not Available Stratification,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12,,
